0.0 -2.0 0.0 1.0 0.0 0.0 0.0
0.10020040080160321 -1.88072365393 2.35681119182 0.940361826963 -1.17840559591 1.57997504094e-07 1.57997504094e-07
0.20040080160320642 -1.5371200456 4.43251132489 0.7685600228 -2.21625566244 1.94598802694e-07 1.94598802694e-07
0.30060120240480964 -1.01017287622 5.97951744126 0.50508643811 -2.98975872063 1.88234272585e-06 1.88234272585e-06
0.40080160320641284 -0.362736673753 6.81329903119 0.181368336876 -3.40664951559 6.28662082933e-06 6.28662082933e-06
0.501002004008016 0.327965162556 6.83441463241 -0.163982581278 -3.4172073162 6.12364944927e-06 6.12364944927e-06
0.6012024048096193 0.979548650636 6.04034526324 -0.489774325318 -3.02017263162 1.7683372377e-06 1.7683372377e-06
0.7014028056112225 1.51429514098 4.52580100587 -0.757147570492 -2.26290050294 1.00812095569e-06 1.00812095569e-06
0.8016032064128257 1.86841944729 2.47143738293 -0.934209723644 -1.23571869146 5.37272461255e-07 5.37272461255e-07
0.9018036072144289 1.9996856466 0.122289186497 -0.999842823301 -0.0611445932486 1.36108120017e-06 1.36108120017e-06
1.002004008016032 1.8924358588 -2.24144368452 -0.9462179294 1.12072184226 2.27783750794e-06 2.27783750794e-06
1.1022044088176353 1.55946280836 -4.33782302452 -0.77973140418 2.16891151226 3.36738202863e-06 3.36738202863e-06
1.2024048096192386 1.04048266178 -5.91680063914 -0.520241330892 2.95840031957 4.97145435038e-06 4.97145435038e-06
1.3026052104208417 0.397397474917 -6.7900416509 -0.198698737459 3.39502082545 1.06648387462e-05 1.06648387462e-05
1.402805611222445 -0.293087751963 -6.85338727198 0.146543875981 3.42669363599 8.87581786627e-06 8.87581786627e-06
1.503006012024048 -0.948613844694 -6.09928316555 0.474306922347 3.04964158278 4.56541577855e-08 4.56541577855e-08
1.6032064128256514 -1.49099189355 -4.61767797291 0.745495946773 2.30883898645 2.07156122246e-06 2.07156122246e-06
1.7034068136272544 -1.85553010538 -2.58529126155 0.927765052688 1.29264563078 2.79227173006e-06 2.79227173006e-06
1.8036072144288577 -1.99874553733 -0.244541942209 0.999372768666 0.122270971105 4.01907590144e-06 4.01907590144e-06
1.9038076152304608 -1.90355783264 2.12537442437 0.95177891632 -1.06268721219 4.94085848008e-06 4.94085848008e-06
2.004008016032064 -1.58131963643 4.24178530972 0.790659818217 -2.12089265486 6.42408283616e-06 6.42408283616e-06
2.1042084168336674 -1.0704671282 5.85224373718 0.535233564101 -2.92612186859 8.88779472462e-06 8.88779472462e-06
2.2044088176352705 -0.431933088041 6.76466769585 0.215966544021 -3.38233384793 1.7458727553e-05 1.7458727553e-05
2.3046092184368736 0.258119773858 6.87022627068 -0.129059886929 -3.43511313534 1.53478013962e-05 1.53478013962e-05
2.404809619238477 0.917385160557 6.15632777072 -0.458692580278 -3.07816388536 1.02841941711e-07 1.02841941711e-07
2.50501002004008 1.46722788041 4.7081229821 -0.733613940207 -2.35406149105 2.60927957808e-06 2.60927957808e-06
2.6052104208416833 1.84206430861 2.69834870151 -0.921032154306 -1.34917435076 4.1093829903e-06 4.1093829903e-06
2.7054108216432864 1.99718522765 0.366725043247 -0.998592613825 -0.183362521623 5.3425240223e-06 5.3425240223e-06
2.80561122244489 1.91408877625 -2.00863929716 -0.957044388124 1.00431964858 6.43552957147e-06 6.43552957147e-06
2.905811623246493 1.60268634791 -4.144419475 -0.801343173956 2.0722097375 7.73072962244e-06 7.73072962244e-06
3.006012024048096 1.10012077421 -5.78586776089 -0.550060387107 2.89293388045 1.00729801985e-05 1.00729801985e-05
3.1062124248496996 0.466336329969 -6.73719467714 -0.233168164985 3.36859733857 1.84602902854e-05 1.84602902854e-05
3.2064128256513027 -0.223070517149 -6.88493098709 0.111535258574 3.44246549355 2.00842033165e-05 2.00842033165e-05
3.306613226452906 -0.885870363619 -6.21145753275 0.44293518181 3.10572876638 9.16460775474e-08 9.16460775474e-08
3.406813627254509 -1.44300736216 -4.79709904883 0.721503681082 2.39854952441 2.65931074383e-06 2.65931074383e-06
3.5070140280561124 -1.82802468956 -2.81056208713 0.914012344779 1.40528104357 5.32417301546e-06 5.32417301546e-06
3.6072144288577155 -1.99500205366 -0.488790313067 0.997501026832 0.244395156534 6.90812714737e-06 6.90812714737e-06
3.7074148296593186 -1.92402222803 1.891281038 0.962011114014 -0.945640519002 8.43464432051e-06 8.43464432051e-06
3.8076152304609217 -1.62355148054 4.04576509223 0.811775740269 -2.02288254612 1.03159512454e-05 1.03159512454e-05
3.907815631262525 -1.12942931541 5.7176827538 0.564714657707 -2.8588413769 1.32082069518e-05 1.32082069518e-05
4.008016032064128 -0.500592922206 6.70761389876 0.250296461103 -3.35380694938 2.19703362935e-05 2.19703362935e-05
4.108216432865731 0.187952299353 6.89748207008 -0.0939761496763 -3.44874103504 2.95405501342e-05 2.95405501342e-05
4.208416833667335 0.854078677072 6.26464065105 -0.427039338536 -3.13232032552 1.26574973984e-06 1.26574973984e-06
4.3086172344689375 1.41833275418 4.88457419251 -0.709166377089 -2.44228709626 5.81536554577e-06 5.81536554577e-06
4.408817635270541 1.81341238241 2.92189373649 -0.906706191204 -1.46094686825 8.22225364485e-06 8.22225364485e-06
4.509018036072145 1.99219404557 0.610701806678 -0.996097022784 -0.305350903339 1.00479128668e-05 1.00479128668e-05
4.609218436873747 1.93335438944 -1.77333061715 -0.966677194721 0.886665308575 1.12952529969e-05 1.12952529969e-05
4.709418837675351 1.6439104358 -3.94584696257 -0.821955217899 1.97292348128 1.29746117045e-05 1.29746117045e-05
4.809619238476954 1.15838634555 -5.64771551488 -0.579193172777 2.82385775744 1.57930467345e-05 1.57930467345e-05
4.909819639278557 0.534693804074 -6.67594246151 -0.267346902037 3.33797123075 2.44888316085e-05 2.44888316085e-05
5.01002004008016 -0.152774961461 -6.90788488816 0.0763874807307 3.45394244408 3.97597872527e-05 3.97597872527e-05
5.110220440881764 -0.822021010043 -6.31587895339 0.411010505022 3.15793947669 2.31514855678e-06 2.31514855678e-06
5.210420841683367 -1.39321929394 -4.97053607751 0.696609646971 2.48526803876 6.82674476819e-06 6.82674476819e-06
5.31062124248497 -1.79823946033 -3.03232067523 0.899119730163 1.51616033762 8.66491279718e-06 8.66491279718e-06
5.410821643286573 -1.98876950305 -0.732426079922 0.994384751525 0.366213039961 1.10372606454e-05 1.10372606454e-05
5.511022044088176 -1.94208656065 1.65483092977 0.971043280326 -0.827415464884 1.28398030442e-05 1.28398030442e-05
5.61122244488978 -1.66375865842 3.84470461707 0.83187932921 -1.92235230854 1.46302464815e-05 1.46302464815e-05
5.7114228456913825 -1.18698255365 5.57599662413 0.593491276824 -2.78799831207 1.8111168439e-05 1.8111168439e-05
5.811623246492986 -0.568626551504 6.64220031993 0.284313275752 -3.32110015996 2.93560123125e-05 2.93560123125e-05
5.9118236472945895 0.117551999559 6.91614187579 -0.0587759997795 -3.45807093789 7.29915576358e-05 7.29915576358e-05
6.012024048096192 0.789709580765 6.36515074333 -0.394854790383 -3.18257537166 4.04000901707e-07 4.04000901707e-07
6.112224448897796 1.36767374163 5.05494440879 -0.683836870814 -2.5274722044 6.35537717439e-06 6.35537717439e-06
